Alphabet,Eponym,Eponym_easy,Eponym_easy_yr,Topic,Disease,Eponym_strip,Who,Who_B,Surname,Region_A1,RegionOfEponym_A1,Where,Author_1_Role,Operation,WhoNamedIt,Author_1,Year,Year_str,Sex_A1,CityOfEponym_A1,Lat_A1,Long_A1,Continent_A1,CountryOfEponym_A1,CountryOfEponym_easy,ISO_country_A1,Author_2,Sex_A2,Lat_A2,Long_A2,Class,Subclass,Type_bed_scar,Type_op_cut,Type_short,Type,Type_1,ExamSpec,ExamFav,Pubmed_results,Google_results,GxP,Log2_GxP,Log10_GxP,Societies,ICD11,PMID,Ref,journal,journal_short,journal_name,Journal_Spec,History,Description,WNI_link,Ref_site,Pubmed,Wiki_link,ICD11_link,TMS_link,Manufacturer,Eponymictionary
T,Toupet fundoplication,Toupet fundoplication,1963 - Toupet fundoplication,Oesophagogastric,"GORD,GERD,Reflux",Toupet,André Toupet,**André Toupet**,Toupet,Île-de-France,Paris,"**Paris, France**",Doctor_Surgeon,"Antireflux surgery,Fundoplication,",No,André Toupet,1963,**1963**,M,Paris,48.8991,2.3324,Europe,France,France,FRA,,,,,Oesophagogastric,Stomach,1,1,Operations,Operations,,"Oesophagogastric,All Specialties",Yes,255,28500,7267500,22.79302774,6.86138504,,No,,Toupet A. **Technic of esophago-gastroplasty with phrenogastropexy used in radical treatment of hiatal hernias as a supplement to Heller's operation in cardiospasms**. _Mem Acad Chir (Paris)_. 1963; 89: 384-389,Acad Chir,,,"Oesophagogastric,All",,,,,https://pubmed.ncbi.nlm.nih.gov/13993831/,,,,,
T,Travis criteria,Travis criteria,1996 - Travis criteria,"Colorectal,Emergency Surgery","Inflammatory Bowel Disease,IBD,Crohn's Disease,Fistula,Inflammation,Colitis,Ulcerative Colitis,",Travis,Simon PL Travis,**Simon PL Travis**,Travis,Plymouth,Plymouth,"**Plymouth, England, UK**",Doctor_Physician,"Colectomy,Stoma",,Simon PL Travis,1996,**1996**,M,Plymouth,50.4167,-4.11633,Europe,UK,UK,GBR,,,,,,,1,1,Scores,Scores,Abdomen,,No,33,386,12738,13.63685116,4.105101245,,No,,"Travis SPL, Farrant JM, Ricketts C, et al. **Predicting outcome in severe ulcerative colitis**. _Gut_. 1996; 38: 905-910",,,,,,,,https://gut.bmj.com/content/gutjnl/38/6/905.full.pdf,,,,,,
T,"Treitz, ligament of",Ligament of Treitz,1853 - Ligament of Treitz,General Surgery,,Treitz,Václav Treitz,**Václav Treitz**,Treitz,"**Kraków, Poland**",Krakow,"**Kraków, Poland**",Doctor_Physician,"Small bowel resection,Pancreatic surgery,Gastrectomy",No,Václav Treitz,1853,**1853**,M,Krakow,50.061988,19.933328,Europe,Poland,Poland,POL,,,,,Upper GI,Duodenum,1,1,Anatomy,Anatomy,Abdomen,"General Surgery,Colorectal,Oesophagogastric,HPB,All Specialties",Yes,748,178000,133144000,26.98841218,8.1243216,,No,,,,,,"General Surgery,Colorectal,Oesophagogastric,HPB,All",Thought to have died by suicide by inhesting potassium cyanide,This ligament is a fibrous structure by which the duodenojejunal junction is fixed to the right crus of the diaphragm.,,,,https://en.wikipedia.org/wiki/Suspensory_muscle_of_duodenum,,,,
T,Trendelenburg position,Trendelenburg position,1885 - Trendelenburg position,General Surgery,,Trendelenburg,Friedrich Trendelenburg,**Friedrich Trendelenburg**,Trendelenburg,Bonn,Bonn,"**Bonn, Germany**",Doctor_Surgeon,,Yes,Friedrich Trendelenburg,1885,**1885**,M,Bonn,50.733889,7.102222,Europe,Germany,Germany,DEU,,,,,General,General,1,1,Positions,Positions,,,No,1063,295000,313585000,28.22428131,8.496355281,,No,,,,,,,,,https://www.whonamedit.com/synd.cfm/967.html,,,,,,,
T,Treves' fold of peritoneum,Treves' fold of peritoneum,1885 - Treves' fold of peritoneum,Colorectal,,Treves',Frederick Treves,**Frederick Treves**,Treves,England,London,"**London, England, UK**",Doctor_Surgeon,Appendicectomy,Yes,Frederick Treves,1885,**1885**,M,London,51.51772,-0.05888,Europe,UK,UK,GBR,,,,,Colorectal,Ileum,1,1,Anatomy,Anatomy,Abdomen,,No,9,366000,3294000,21.65140912,6.517723595,FRCS(Eng),No,,,,,,,"On 29 June 1888, Treves performed the first appendicectomy in England (Ref Wiki)",,https://www.whonamedit.com/synd.cfm/457.html,,,,,,,
T,Truelove-Witts severity score,Truelove-Witts score,1954 - Truelove-Witts score,Colorectal,"Inflammatory Bowel Disease,IBD,Crohn's Disease,Fistula,Inflammation",Truelove-Witts,Sidney Charles Truelove,**Sidney Charles Truelove** & **Leslie John Witts**,Truelove,England,Oxford,"**Oxford, England, UK** (Radcliffe Infirmary, where clinical services closed in 2007)",Doctor_Physician,Colectomy,No,Sidney Charles Truelove,1954,**1954**,M,Oxford,51.760278,-1.261944,Europe,UK,UK,GBR,Leslie John Witts,M,,,Colorectal,Colon,1,1,Scores,Scores,,"Colorectal,All Specialties",Yes,60,30800,1848000,20.81753333,6.266701967,,No,,"Truelove SC, Witts LJ. **Cortisone in ulcerative colitis; preliminary report on a therapeutic trial**. _Br Med J_. 1954; 2(4884): 375-378",,,,"Colorectal,All",,"Truelove SC, Witts LJ. Cortisone in ulcerative colitis; preliminary report on a therapeutic trial. BMJ. 1954; 2(4884): 375-378",,,https://pubmed.ncbi.nlm.nih.gov/13182220/,,,,,
T,Tukey test,Tukey test,1949 - Tukey test,Academic,,Tukey,John Wilder Tukey,**John Wilder Tukey**,Tukey,New Jersey,New Jersey,"**Princeton, New Jersey, USA**",Mathematician,,No,John Wilder Tukey,1949,**1949**,M,Princeton,40.345278,-74.656111,North America,USA,USA,USA,,,,,,,1,1,Statistics,Statistics,,"Academic,All Specialties",Yes,5238,2780000,14561640000,33.7614538,10.16321029,,No,,Tukey JW. **Comparing individual means in the analysis of variance**. _Biometrics_. 1949; 5(2): 99-114,,,,,,,,https://www.jstor.org/stable/3001913?seq=1,,https://en.wikipedia.org/wiki/Tukey%27s_range_test,,,,
T,Turcot's syndrome,Turcot's syndrome,1959 - Turcot's syndrome,"Colorectal,Neurosurgery","Colorectal Cancer,Glioblastoma,Astrocytoma,Spongioblastoma",Turcot,Jacques Turcot,**Jacques Turcot**,Turcot,"**Quebec, Canada**",Quebec,"**Quebec, Canada**",Doctor_Surgeon,"Colectomy,Craniotomy",Yes,Jacques Turcot,1959,**1959**,M,Quebec,46.815211,-71.210628,North America,Canada,Canada,CAN,,,,,General,General,1,1,Syndromes,Syndromes,,"Colorectal,All Specialties,Neurosurgery",Yes,388,49700,19283600,24.20087107,7.285188114,,No,,"Turcot J, Despres JP, St Pierre F. **Malignant tumors of the central nervous system associated with familial polyposis of the colon: report of two cases**. _Dis Colon Rectum_. 1959; 2: 465-468","Dis Colon Rectum,Diseases of the Colon & Rectum,",Dis Colon Rectum,_Journal_: **Diseases of the Colon & Rectum** (Dis Colon Rectum),,,,,,https://pubmed.ncbi.nlm.nih.gov/13839882/,,,,,
V,Valsalva maneuver,Valsalva maneuver,1704 - Valsalva maneuver,General Surgery,,Valsalva,Antonio Maria Valsalva,**Antonio Maria Valsalva**,Valsalva,"**Bologna, Italy**",Bologna,"**Bologna, Italy**",Doctor_Anatomist,"Thyroid / Parathyroid surgery,Inguinal hernia repair - Open",Yes,Antonio Maria Valsalva,1704,**1704**,M,Bologna,44.491647,11.3449,Europe,Italy,Italy,ITA,,,,,General,General,1,1,Physiology,Physiology,,,No,5949,694000,4128606000,31.9430076,9.615803439,,No,,,,,,,,Used during the check for haemostasis during neck surgery to increase venous pressures and inguinal hernia repair in conscious patients to test the integrity of the repair.,https://www.whonamedit.com/synd.cfm/2316.html,,,https://en.wikipedia.org/wiki/Valsalva_maneuver,,,,
V,"Valsalva, sinus of",Sinus of Valsalva,1740 - Sinus of Valsalva,Cardiothoracics,"Aneurysm,Valvular Heart Disease",Valsalva,Antonio Maria Valsalva,**Antonio Maria Valsalva**,Valsalva,"**Bologna, Italy**",Bologna,"**Bologna, Italy**",Doctor_Anatomist,"Aortic surgery,Cardiac valve replacement",Yes,Antonio Maria Valsalva,1740,**1740**,M,Bologna,44.49165,11.3452,Europe,Italy,Italy,ITA,,,,,,,1,1,Anatomy,Anatomy,Chest,"Cardiothoracics,All Specialties",Yes,4488,215000,964920000,29.84583409,8.984491308,,No,,,,,,,,,,,,https://en.wikipedia.org/wiki/Aortic_sinus,,,,
V,"Vater, ampulla of",Ampulla of Vater,1720 - Ampulla of Vater,HPB,"Gallstone Disease,Cancer - All",Vater,Abraham Vater,**Abraham Vater**,Vater,Saxony-Anhalt,Wittenberg,"**Wittenberg, Saxony-Anhalt, Germany**",,"Cholecystectomy,Pancreatic surgery,Liver surgery,Endoscopy",Yes,Abraham Vater,1720,**1720**,M,Wittenberg,51.8647,12.6504,Europe,Germany,Germany,DEU,,,,,Pancreas,Pancreas,1,1,Anatomy,Anatomy,Abdomen,"General Surgery,HPB,All Specialties",Yes,8236,245000,2017820000,30.91015034,9.304882422,,No,,,,,,"General Surgery,HPB,All",,,https://www.whonamedit.com/synd.cfm/3095.html,,,,,,,
V,Vein of Galen,Vein of Galen,200 - Vein of Galen,"Neurosurgery,Trauma",Raised Intra-Cranial Pressure (ICP),Galen,Claudius Galenus,**Claudius Galenus**,Galen,Rome,Rome,"**Rome, Italy**",Doctor_Physician,Craniotomy,No,Claudius Galenus,200,**200 AD** approximately,M,Rome,41.89245,12.48794,Europe,Italy,Italy,ITA,,,,,,,1,1,Anatomy,Anatomy,Head,"Neurosurgery,All Specialties",Yes,1084,165000,178860000,27.41425554,8.252513226,,Yes,,,,,,,,,,,,,https://icd.who.int/browse11/l-m/en#/http://id.who.int/icd/entity/1884295064,,,
V,Venturi mask,Venturi mask,1797 - Venturi mask,Anaesthetics,"Hypoxia,Respiratory Failure",Venturi,Giovanni Battista Venturi,**Giovanni Battista Venturi**,Venturi,Modena,Modena,"**Modena, Italy**",Physicist,Anaesthesia,No,Giovanni Battista Venturi,1797,**1797**,M,Modena,44.645,10.927778,Europe,Italy,Italy,ITA,,,,,Airway,Airway,1,1,Instruments,Instruments,Airway,"Anaesthetics,All Specialties",Yes,100,148000,14800000,23.81909384,7.170261715,,No,,,,,,,,,,,,https://en.wikipedia.org/wiki/Venturi_mask,,,,
V,Veress needle,Veress needle,1932 - Veress needle,"Laparoscopic Surgery,Gynaecology",,Veress,János Veress,**János Veress**,Veress,Kapuvár,Kapuvár,"**Kapuvár, Hungary**",,"Laparoscopic repair of ventral hernia,Laparoscopic repair of epigastric hernia",Yes,János Veress,1932,**1932**,M,Kapuvár,47.6,17.0333,Europe,Hungary,Hungary,HUN,,,,,General,General,1,1,Instruments,Instruments,,,No,480,151000,72480000,26.11107962,7.860218185,,No,,Veress J. **Neues Instrument zur Ausführung von Brust- oder Bauchpunktionen und Pneumothoraxbehandlung**. _Dtsch Med Wochenschr_. 1938; 64(41): 1480-1481,"Deutsche Medizinische Wochenschrift,Dtsch Med Wochenschr",Dtsch Med Wochenschr,_Journal_: **Deutsche medizinische Wochenschrift** (Dtsch Med Wochenschr),,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0028-1123401,,https://www.whonamedit.com/synd.cfm/3348.html,,,,,,,
V,Verner-Morrison syndrome,Verner-Morrison syndrome,1958 - Verner-Morrison syndrome,HPB,"Neuroendocrine Tumor,VIPoma",Verner-Morrison,John V Verner & Ashton B Morrison,**John V Verner** & **Ashton B Morrison**,Verner-Morrison,North Carolina,North Carolina,"**Durham, North Carolina, USA**",Doctor_Physician,Pancreatic surgery,Yes,John V Verner & Ashton B Morrison,1958,**1958**,M,Durham,36.00599,-78.93698,North America,USA,USA,USA,,,,,,,1,1,Syndromes,Syndromes,Abdomen,,No,87,11200,974400,19.89415461,5.988737275,,No,,"Verner JV, Morrison AB. **Islet cell tumor and a syndrome of refractory watery diarrhea and hypokalaemia**. _Am J Med_. 1958; 25(3): 374-380","Am J Med  ,The American Journal of Medicine,",Am J Med,_Journal_: **The American Journal of Medicine** (Am J Med),,,,https://www.whonamedit.com/synd.cfm/4070.html,,,https://en.wikipedia.org/wiki/VIPoma,,,,
V,Virchow's triad,Virchow's triad,1856 - Virchow's triad,"Orthopaedics,All Specialties,Trauma,HPB,Colorectal,Oesophagogastric,Anaesthetics,Breast,General Surgery,Emergency Surgery,Cardiothoracics,Vascular,Neurosurgery,",Thromboembolism,Virchow,Rudolph Ludwig Carl Virchow,**Rudolph Ludwig Carl Virchow**,Virchow,Berlin,Berlin,"**Berlin, Germany** (Charité hospital)",Doctor_Physician,,Yes,Rudolph Ludwig Carl Virchow,1856,**1856**,M,Berlin,52.526667,13.379722,Europe,Germany,Germany,DEU,,,,,General,,1,1,Concept,Concept,,"Orthopaedics,All Specialties,Trauma,HPB,Colorectal,Oesophagogastric,Anaesthetics,Breast,General Surgery,Emergency Surgery,Cardiothoracics,Vascular,Neurosurgery,",Yes,218,92900,20252200,24.2715753,7.306472208,,No,,"Virchow RLK.**Gesammelte Abhandlungen zur wissenschaftlichen Medicin**. Frankfurt am Main, Von Meidinger & Sohn, 1856. Contains: **Thrombose und Embolie**. Gefässentzündung und septische Infektion. Pages 219-732.",,,,,,,https://www.whonamedit.com/synd.cfm/1223.html,,,https://en.wikipedia.org/wiki/Virchow%27s_triad,,,,
V,Visick score,Visick score,1948 - Visick score,Oesophagogastric,"GORD,GERD,Reflux,Dyspepsia",Visick,A Hedley Visick,**A Hedley Visick**,Visick,York,York,"**York, England** (York County Hospital - has since closed)",,"Antireflux surgery,Gastrectomy",,A Hedley Visick,1948,**1948**,M,York,53.963028,-1.075556,Europe,UK,UK,GBR,,,,,,,1,1,Scores,Scores,,,No,46,3390,155940,17.25063151,5.19295753,,No,,,,,,,,,,,,,,,,
V,Volkmann's contracture,Volkmann's contracture,1881 - Volkmann's contracture,"Plastics,Trauma,Orthopaedics,Paediatrics",Ischaemia,Volkmann,Richard von Volkmann,**Richard von Volkmann**,Volkmann,Halle,Halle,"**Halle, Saxony-Anhalt, Germany**",Doctor_Surgeon,Fasciotomy,Yes,Richard von Volkmann,1881,**1881**,M,Halle,51.48651,11.96876,Europe,Germany,Germany,DEU,,,,,,,1,1,Pathology,Pathology,Limbs,"Plastics,Trauma,Paediatrics,Orthopaedics,All Specialties",Yes,205,23100,4735500,22.17508533,6.675365841,,No,,,,,,,,,http://www.whonamedit.com/synd.cfm/2865.html,,,https://en.wikipedia.org/wiki/Volkmann%27s_contracture,,,,
W,Wallace rule of 9's,Wallace rule of 9's,1951 - Wallace rule of 9's,"Plastics,Trauma","Burns,Trauma,Shock,Hypovolaemia,",Wallace,Alexander Burns Wallace,**Alexander Burns Wallace**,Wallace,Scotland,Edinburgh,"**Edinburgh, Scotland, UK** (Royal Hospital for Sick Children)",Doctor_Surgeon,Burns surgery,No,Alexander Burns Wallace,1951,**1951**,M,Edinburgh,55.93856,-3.18933,Europe,UK,UK,GBR,,,,,Plastics,Burns,1,1,Scores,Scores,,"Plastics,Trauma,All Specialties",Yes,6,18000,108000,16.72067179,5.033423755,,No,,Wallace AB. **The exposure treatment of burns**. _Lancet_. 1951; 1(6653): 501-504,"Lancet,The Lancet",Lancet,_Journal_: **The Lancet**,,,,,,https://pubmed.ncbi.nlm.nih.gov/14805109/,,,,,
W,Warthin's tumour,Warthin's tumour,1929 - Warthin's tumour,"ENT,Maxillofacial",,Warthin,Aldred Scott Warthin,**Aldred Scott Warthin**,Warthin,Michigan,Michigan,"**Ann Arbor, Michigan, USA**",Doctor_Pathologist,Parotidectomy,Yes,Aldred Scott Warthin,1929,**1929**,M,Ann Arbor,42.28397,-83.73199,North America,USA,USA,USA,,,,,Parotid,Parotid,1,1,Pathology,Pathology,Head,"ENT,Maxillofacial,All Specialties",Yes,1033,116000,119828000,26.83638982,8.078558311,,No,,Warthin AS. **Papillary cystadenoma lymphomatosum: a rare teratoid of parotid region**. _J Cancer Res_. 1929; 3: 116-125,"J Cancer Res,Journal of Cancer Research,",J Cancer Res,_Journal_: **Journal of Cancer Research** (J Cancer Res),,,,https://www.whonamedit.com/synd.cfm/1484.html,https://cancerres.aacrjournals.org/content/13/2/116,,,,,,
W,Watson fundoplication,Watson fundoplication,1984 - Watson fundoplication,Oesophagogastric,"GORD,GERD,Reflux",Watson,Anthony Watson,**Anthony Watson**,Watson,England,Lancaster,"**Lancaster, England, UK**",Doctor_Surgeon,"Antireflux surgery,Fundoplication,",No,Anthony Watson,1984,**1984**,M,Lancaster,54.0423,-2.7995,Europe,UK,UK,GBR,,,,,Oesophagogastric,Stomach,1,1,Operations,Operations,,,No,5,715,3575,11.80372753,3.553276046,,No,,Watson A. **The role of antireflux surgery combined with fiberoptic endoscopic dilation in peptic esophageal stricture**. _Am J Surg_. 1984; 148(3): 346-349,,,,,,,,,https://pubmed.ncbi.nlm.nih.gov/6476225/,,,,,
W,Weber classification,Weber classification,1972 - Weber classification,"Orthopaedics,Trauma",Fracture,Weber,Bernhard Georg Weber,**Bernhard Georg Weber**,Weber,Switzerland,St. Gallen,"**St. Gallen, Switzerland**",,Fracture fixation,No,Bernhard Georg Weber,1972,**1972**,M,St. Gallen,47.42421,9.36885,Europe,Switzerland,Switzerland,CHE,,,,,Orthopaedics,Ankle,1,1,Scores,Scores,Limbs,"Orthopaedics,All Specialties,Trauma",Yes,52,11900,618800,19.23911367,5.791550305,,No,,,,,,,,,,,,https://en.wikipedia.org/wiki/Danis–Weber_classification,,,,
W,Weston knot,Weston knot,1991 - Weston knot,Laparoscopic Surgery,,Weston,Peter V Weston,**Peter V Weston**,Weston,Texas,Texas,"**San Antonio, Texas, USA**",Doctor_Gynaecologist,,No,Peter V Weston,1991,**1991**,M,San Antonio,29.50816,-98.57195,North America,USA,USA,USA,,,,,Knot,Knot,1,1,Techniques,Surgical Maneuvers & Techniques,,,No,31,3130,97030,16.56614325,4.986906031,,No,,Weston PV. **A new clinch knot**. _Obstet Gynecol_. 1991; 78(1): 144-147,"Obstet Gynecol,Obstetrics and Gynecology",Obstet Gynecol,_Journal_: **Obstetrics and Gynecology** (Obstet Gynecol),,,,https://www.youtube.com/watch?v=s_CJI2GZFdQ,,https://pubmed.ncbi.nlm.nih.gov/2047057/,,,,,
W,Whipple's operation,Whipple's operation,1934 - Whipple's operation,HPB,"Pancreatic Cancer,Cancer - All",Whipple's,Allen Oldfather Whipple,**Allen Oldfather Whipple**,Whipple,New York,New York,"**Manhattan, New York, USA**",Doctor_Surgeon,Pancreatic surgery,Yes,Allen Oldfather Whipple,1934,**1934**,M,New York,40.840663,-73.94333,North America,USA,USA,USA,,,,,Pancreas,Pancreas,1,1,Operations,Operations,,"HPB,All Specialties",Yes,230,28200,6486000,22.62889759,6.811976944,,No,,"Whipple AO, Parsons WB, Mullins CR. **Treatment of carcinoma of the ampulla of Vater**. _Ann Surg_. 1935; 102(4): 763-779",,,,"HPB,All","This procedure was originally described by Alessandro Codivilla, an Italian surgeon, in 1898. The first resection for a periampullary cancer was performed by the German surgeon Walther Kausch in 1909 and described by him in 1912. It is often called Whipple's procedure or the Whipple procedure, after the American surgeon Allen Whipple who devised an improved version of the surgery in 1935 while at Columbia-Presbyterian Medical Center in New York and subsequently came up with multiple refinements to his technique. Ref Wikipedia","Radical pancreatoduodenectomy comprises excision of the head of the pancreas, the gallbladder, part of the common bile duct, the duodenum, and sometimes a portion of the stomach, with gastrojejunostomy, choledochojejunostomy, and pancreaticojejunostomy",https://www.whonamedit.com/doctor.cfm/2916.html,,,https://en.wikipedia.org/wiki/Pancreaticoduodenectomy,,,,
W,Wilcoxon test,Wilcoxon test,1945 - Wilcoxon test,Academic,,Wilcoxon,Frank Wilcoxon,**Frank Wilcoxon**,Wilcoxon,New York,New York,"**Brooklyn, New York, USA** (Worked at Brooklyn Polytechnicum until 1941, when began work for American Cyanamid Company)",,,No,Frank Wilcoxon,1945,**1945**,M,New York,40.69414,-73.98668,North America,USA,USA,USA,,,,,,,1,1,Statistics,Statistics,,,No,4748,1450000,6884600000,32.68072569,9.837878713,,No,,Wilcoxon F. **Individual comparisons by ranking methods**. _Biometrics Bulletin_. 1945; 1(6): 80-83,,,,,,,,,,https://en.wikipedia.org/wiki/Wilcoxon_signed-rank_test,,,,
W,"Willis, Circle of",Circle of Willis,1664 - Circle of Willis,"Vascular,Neurosurgery,Radiology","Stroke,Aneurysm,Headache",Willis,Thomas Willis,**Thomas Willis**,Willis,England,Oxford,"**Oxford, England, UK**",Doctor_Physician,Craniotomy,Yes,Thomas Willis,1664,**1664**,M,Oxford,51.7514,-1.2518,Europe,UK,UK,GBR,,,,,,,1,1,Anatomy,Anatomy,Head,"Neurosurgery,Radiology,All Specialties",Yes,3395,724000,2457980000,31.19482603,9.390578345,,No,,,,,,,,,http://www.whonamedit.com/synd.cfm/323.html,,,https://en.wikipedia.org/wiki/Circle_of_Willis,,,,
W,Wilms' tumor,Wilms' tumor,1899 - Wilms' tumor,"Paediatrics,",Nephroblastoma,Wilms,Max Wilms,**Max Wilms**,Wilms,Leipzig,Leipzig,"**Leipzig, Germany**",Doctor_Surgeon,Nephrectomy,Yes,Max Wilms,1899,**1899**,M,Leipzig,51.33873,12.37848,Europe,Germany,Germany,DEU,,,,,,Kidney,1,1,Pathology,Pathology,Abdomen,Paediatrics,Yes,12847,1280000,16444160000,33.93685626,10.21601169,,No,,,,,,,,,http://www.whonamedit.com/synd.cfm/2401.html,,,https://en.wikipedia.org/wiki/Wilms%27_tumor,,,,
W,Wilson's disease,Wilson's disease,1912 - Wilson's disease,"HPB,Transplant","Cirrhosis,Jaundice,Liver Dysfunction",Wilson,Samuel Alexander Kinnier Wilson,**Samuel Alexander Kinnier Wilson**,Wilson,Edinburgh,Edinburgh,"**Edinburgh, Scotland, UK**",,Liver transplantation,Yes,Samuel Alexander Kinnier Wilson,1912,**1912**,M,Edinburgh,55.94534,-3.19036,Europe,UK,UK,GBR,,,,,Liver,Liver,1,1,Pathology,Pathology,,"HPB,All Specialties,Transplant",Yes,6081,1360000,8270160000,32.94526809,9.917513912,,Yes,,,,,,,,,https://www.whonamedit.com/synd.cfm/1818.html,,,https://en.wikipedia.org/wiki/Wilson%27s_disease,https://icd.who.int/browse11/l-m/en#/http://id.who.int/icd/entity/468161208,,,
W,"Winslow, foramen of",Foramen of Winslow,1715 - Foramen of Winslow,HPB,,Winslow,Jacob Benignus Winsløw,**Jacob Benignus Winsløw**,Winsløw,Île-de-France,Paris,"**Paris, France**",Doctor_Physician,"Cholecystectomy,Pancreatic surgery,Liver surgery",Yes,Jacob Benignus Winsløw,1715,**1715**,M,Paris,48.84239,2.3564,Europe,France,France,FRA,,,,,Liver,Liver,1,1,Anatomy,Anatomy,Abdomen,"HPB,All Specialties",Yes,200,25600,5120000,22.28771238,6.709269961,,No,,,,,,"HPB,All",professor of anatomy at the Jardin du Roiin Paris.,"The 'omental', also called 'epiploic', foramen (of Winslow) is the communication between the greater and lesser sacs of the peritoneal cavity.",https://www.whonamedit.com/doctor.cfm/2960.html,,,https://en.wikipedia.org/wiki/Omental_foramen,,,,
W,"Wirsung, duct of",Duct of Wirsung,1642 - Duct of Wirsung,HPB,,Wirsung,Johann Georg Wirsung,**Johann Georg Wirsung**,Wirsung,Veneto,Padua,"**Padua, Veneto, Italy**",Doctor_Physician,Pancreatic surgery,Yes,Johann Georg Wirsung,1642,**1642**,M,Padua,45.40683,11.8773,Europe,Italy,Italy,ITA,,,,,Pancreas,Pancreas,1,1,Anatomy,Anatomy,Abdomen,,No,445,45700,20336500,24.27756807,7.308276211,,No,,,,,,,"Figura ductus cuiusdam cum multiplicibus suis ramulis nuiter in pancreate a Jo. Georg Wirsüng phil. et med. D. in diuersis corporibus humanis observati. Padua, 1642",,http://www.whonamedit.com/synd.cfm/3529.html,,,https://en.wikipedia.org/wiki/Pancreatic_duct,,,,
